"","X","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"2808",2808,20,12,0.475,2110211.45687435,5416.65740722053,-5416.65740722053,13233.3148144411,18854.8488876426,"AG206_Edit"
"2809",2809,21,12,0.5,2116221.74562435,5416.08559099767,-5416.08559099767,13232.1711819953,18853.7052551969,"AG206_Edit"
"2810",2810,22,12,0.525,2121056.68113051,5420.62043592217,-5420.62043592217,13241.2408718443,18862.7749450459,"AG206_Edit"
"2811",2811,23,12,0.55,2128340.22506602,5419.62394832162,-5419.62394832162,13239.2478966432,18860.7819698447,"AG206_Edit"
"2812",2812,24,12,0.575,2128579.9266218,5419.7669363355,-5419.7669363355,13239.533872671,18861.0679458725,"AG206_Edit"
"2813",2813,25,12,0.6,2132973.82843031,5419.7669363355,-5419.7669363355,13239.533872671,18861.0679458725,"AG206_Edit"
"2814",2814,26,12,0.625,2134562.87894927,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2815",2815,27,12,0.65,2137736.30701517,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2816",2816,28,12,0.675,2138831.37862986,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2817",2817,29,12,0.7,2138832.14776351,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2818",2818,30,12,0.725,2138836.07419104,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2819",2819,31,12,0.75,2138834.45383782,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2820",2820,32,12,0.775,2138833.95065225,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2821",2821,33,12,0.8,2138831.63836518,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2822",2822,34,12,0.825,2138833.39963342,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2823",2823,35,12,0.85,2138833.99814855,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2824",2824,36,12,0.875,2138830.62600849,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2825",2825,37,12,0.9,2138833.43115261,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2826",2826,38,12,0.925,2138830.78510017,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2827",2827,39,12,0.95,2138838.74648864,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2828",2828,40,12,0.975,2138834.41678033,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2829",2829,41,12,1,2138834.74320849,5414.73658493416,-5414.73658493416,13229.4731698683,18851.0072430698,"AG206_Edit"
"2830",2830,1,13,0,469338.269765465,5525.27583577664,-5525.27583577664,13650.5516715533,19740.5469175216,"AG206_Edit"
"2831",2831,2,13,0.025,1311076.2464949,5559.33777821411,-5559.33777821411,13718.6755564282,19808.6708023965,"AG206_Edit"
"2832",2832,3,13,0.05,1612913.00186534,5449.79713043262,-5449.79713043262,13499.5942608652,19589.5895068336,"AG206_Edit"
"2833",2833,4,13,0.075,1788420.19575197,5416.73997898962,-5416.73997898962,13433.4799579792,19523.4752039475,"AG206_Edit"
"2834",2834,5,13,0.1,1903778.63140259,5392.77244203659,-5392.77244203659,13385.5448840732,19475.5401300415,"AG206_Edit"
"2835",2835,6,13,0.125,1977943.95108435,5375.29499877883,-5375.29499877883,13350.5899975577,19440.585243526,"AG206_Edit"
"2836",2836,7,13,0.15,2060928.35626918,5373.10107849436,-5373.10107849436,13346.2021569887,19436.197402957,"AG206_Edit"
"2837",2837,8,13,0.175,2104795.46053623,5367.09528172945,-5367.09528172945,13334.1905634589,19424.1858094272,"AG206_Edit"
"2838",2838,9,13,0.2,2161365.66798324,5353.00628120103,-5353.00628120103,13306.0125624021,19396.0078083704,"AG206_Edit"
"2839",2839,10,13,0.225,2191389.75321039,5350.2433216006,-5350.2433216006,13300.4866432012,19390.4818891695,"AG206_Edit"
"2840",2840,11,13,0.25,2212013.48718663,5349.04469612768,-5349.04469612768,13298.0893922554,19388.0846382237,"AG206_Edit"
"2841",2841,12,13,0.275,2236392.84154543,5341.30459348597,-5341.30459348597,13282.6091869719,19372.6044329402,"AG206_Edit"
"2842",2842,13,13,0.3,2252510.11219143,5340.0629194959,-5340.0629194959,13280.1258389918,19370.1210849601,"AG206_Edit"
"2843",2843,14,13,0.325,2264381.64072914,5339.53335955894,-5339.53335955894,13279.0667191179,19369.0619650862,"AG206_Edit"
"2844",2844,15,13,0.35,2274492.61476617,5338.65478862688,-5338.65478862688,13277.3095772538,19367.3048232221,"AG206_Edit"
"2845",2845,16,13,0.375,2281994.34362523,5338.5788433112,-5338.5788433112,13277.1576866224,19367.1529325907,"AG206_Edit"
"2846",2846,17,13,0.4,2288511.36619799,5338.583393987,-5338.583393987,13277.166787974,19367.1620339423,"AG206_Edit"
"2847",2847,18,13,0.425,2290103.32923702,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2848",2848,19,13,0.45,2293286.1610352,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2849",2849,20,13,0.475,2294381.20786237,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2850",2850,21,13,0.5,2294381.6468571,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2851",2851,22,13,0.525,2294381.59110905,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2852",2852,23,13,0.55,2294384.87000977,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2853",2853,24,13,0.575,2294382.43031425,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2854",2854,25,13,0.6,2294384.41026335,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2855",2855,26,13,0.625,2294384.22680813,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2856",2856,27,13,0.65,2294381.40240379,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2857",2857,28,13,0.675,2294380.98804176,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2858",2858,29,13,0.7,2294380.96729542,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2859",2859,30,13,0.725,2294380.97706119,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2860",2860,31,13,0.75,2294384.49154102,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2861",2861,32,13,0.775,2294381.71822748,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2862",2862,33,13,0.8,2294381.67511618,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2863",2863,34,13,0.825,2294381.66207018,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2864",2864,35,13,0.85,2294381.12673971,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2865",2865,36,13,0.875,2294381.82811532,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2866",2866,37,13,0.9,2294381.27894374,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2867",2867,38,13,0.925,2294381.17256626,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2868",2868,39,13,0.95,2294381.40620401,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2869",2869,40,13,0.975,2294381.4335805,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2870",2870,41,13,1,2294384.22265101,5337.69589553367,-5337.69589553367,13275.3917910673,19365.3870370356,"AG206_Edit"
"2871",2871,1,14,0,538938.274669461,5436.60939547805,-5436.60939547805,13673.2187909561,20231.6752096912,"AG206_Edit"
"2872",2872,2,14,0.025,1482356.07817354,5462.42808416352,-5462.42808416352,13724.856168327,20283.3125870621,"AG206_Edit"
"2873",2873,3,14,0.05,1844984.01141896,5339.40207130083,-5339.40207130083,13478.8041426017,20037.2605613368,"AG206_Edit"
"2874",2874,4,14,0.075,2040316.73915988,5276.25401064473,-5276.25401064473,13352.5080212895,19910.9644400246,"AG206_Edit"
"2875",2875,5,14,0.1,2162679.45178778,5249.91502100182,-5249.91502100182,13299.8300420036,19858.2864607387,"AG206_Edit"
"2876",2876,6,14,0.125,2265614.61063515,5245.7565724699,-5245.7565724699,13291.5131449398,19849.9695636749,"AG206_Edit"
"2877",2877,7,14,0.15,2343809.23172391,5236.28554242394,-5236.28554242394,13272.5710848479,19831.027503583,"AG206_Edit"
"2878",2878,8,14,0.175,2422423.10098563,5225.74453220633,-5225.74453220633,13251.4890644127,19809.9454831478,"AG206_Edit"
"2879",2879,9,14,0.2,2459243.92144741,5223.17654597772,-5223.17654597772,13246.3530919554,19804.8095106905,"AG206_Edit"
"2880",2880,10,14,0.225,2516489.5062766,5212.27183775719,-5212.27183775719,13224.5436755144,19783.0000942495,"AG206_Edit"
"2881",2881,11,14,0.25,2541725.61871508,5214.94744080935,-5214.94744080935,13229.8948816187,19788.3513003538,"AG206_Edit"
"2882",2882,12,14,0.275,2585490.09618526,5201.01707942096,-5201.01707942096,13202.0341588419,19760.490577577,"AG206_Edit"
"2883",2883,13,14,0.3,2595981.88340176,5200.73315519867,-5200.73315519867,13201.4663103973,19759.9227291324,"AG206_Edit"
"2884",2884,14,14,0.325,2612684.78005674,5200.26066949847,-5200.26066949847,13200.5213389969,19758.977757732,"AG206_Edit"
"2885",2885,15,14,0.35,2621526.76457756,5199.63344969611,-5199.63344969611,13199.2668993922,19757.7233181273,"AG206_Edit"
"2886",2886,16,14,0.375,2633293.3993642,5198.44715460731,-5198.44715460731,13196.8943092146,19755.3507279497,"AG206_Edit"
"2887",2887,17,14,0.4,2648188.36036918,5197.42720518337,-5197.42720518337,13194.8544103667,19753.3108291018,"AG206_Edit"
"2888",2888,18,14,0.425,2654418.25085668,5196.71366377175,-5196.71366377175,13193.4273275435,19751.8837462786,"AG206_Edit"
"2889",2889,19,14,0.45,2665379.18290255,5196.58926228647,-5196.58926228647,13193.1785245729,19751.634943308,"AG206_Edit"
"2890",2890,20,14,0.475,2674697.86012753,5195.84127760807,-5195.84127760807,13191.6825552161,19750.1389739512,"AG206_Edit"
"2891",2891,21,14,0.5,2678993.60564211,5195.72438606547,-5195.72438606547,13191.4487721309,19749.905190866,"AG206_Edit"
"2892",2892,22,14,0.525,2687637.5816489,5194.99085602679,-5194.99085602679,13189.9817120536,19748.4381307887,"AG206_Edit"
"2893",2893,23,14,0.55,2692372.93315851,5194.91081331912,-5194.91081331912,13189.8216266382,19748.2780453733,"AG206_Edit"
"2894",2894,24,14,0.575,2692462.87818282,5194.91081331912,-5194.91081331912,13189.8216266382,19748.2780453733,"AG206_Edit"
"2895",2895,25,14,0.6,2693029.35698443,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2896",2896,26,14,0.625,2696218.39453854,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2897",2897,27,14,0.65,2698502.87793497,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2898",2898,28,14,0.675,2699594.40533852,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2899",2899,29,14,0.7,2699599.94146635,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2900",2900,30,14,0.725,2699593.79834606,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2901",2901,31,14,0.75,2699600.30800189,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2902",2902,32,14,0.775,2699592.57709489,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2903",2903,33,14,0.8,2699592.94349937,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2904",2904,34,14,0.825,2699594.14918451,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2905",2905,35,14,0.85,2699595.30291529,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2906",2906,36,14,0.875,2699593.39206677,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2907",2907,37,14,0.9,2699594.00256912,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2908",2908,38,14,0.925,2699593.04463712,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2909",2909,39,14,0.95,2699598.49075376,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2910",2910,40,14,0.975,2699594.41574665,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2911",2911,41,14,1,2699592.92533613,5194.82368579546,-5194.82368579546,13189.6473715909,19748.103790326,"AG206_Edit"
"2912",2912,1,15,0,608272.550172278,5353.12917997842,-5353.12917997842,13706.2583599568,20733.1759514587,"AG206_Edit"
"2913",2913,2,15,0.025,1655138.85641454,5362.75490038258,-5362.75490038258,13725.5098007652,20752.427392267,"AG206_Edit"
"2914",2914,3,15,0.05,2071246.56112026,5213.92428824946,-5213.92428824946,13427.8485764989,20454.7661680008,"AG206_Edit"
"2915",2915,4,15,0.075,2282394.10809173,5181.11757310019,-5181.11757310019,13362.2351462004,20389.1527377023,"AG206_Edit"
"2916",2916,5,15,0.1,2411683.35732726,5161.23609410965,-5161.23609410965,13322.4721882193,20349.3897797212,"AG206_Edit"
"2917",2917,6,15,0.125,2520729.76260419,5158.33045313585,-5158.33045313585,13316.6609062717,20343.5784977736,"AG206_Edit"
"2918",2918,7,15,0.15,2606146.50857061,5148.69895391694,-5148.69895391694,13297.3979078339,20324.3154993358,"AG206_Edit"
"2919",2919,8,15,0.175,2667387.71115116,5148.66568868406,-5148.66568868406,13297.3313773681,20324.24896887,"AG206_Edit"
"2920",2920,9,15,0.2,2719662.89678768,5133.99136972043,-5133.99136972043,13267.9827394409,20294.9003309427,"AG206_Edit"
"2921",2921,10,15,0.225,2764326.14491371,5132.12122266443,-5132.12122266443,13264.2424453289,20291.1600368307,"AG206_Edit"
"2922",2922,11,15,0.25,2787798.15561998,5129.21754191257,-5129.21754191257,13258.4350838251,20285.352675327,"AG206_Edit"
"2923",2923,12,15,0.275,2812946.88322852,5127.27581036607,-5127.27581036607,13254.5516207321,20281.469212234,"AG206_Edit"
"2924",2924,13,15,0.3,2826212.2305092,5126.3412308644,-5126.3412308644,13252.6824617288,20279.6000532307,"AG206_Edit"
"2925",2925,14,15,0.325,2842192.56454887,5125.27777203274,-5125.27777203274,13250.5555440655,20277.4731355674,"AG206_Edit"
"2926",2926,15,15,0.35,2855350.58888016,5124.43895115658,-5124.43895115658,13248.8779023132,20275.7954938151,"AG206_Edit"
"2927",2927,16,15,0.375,2860133.82428204,5124.8806897004,-5124.8806897004,13249.7613794008,20276.6789709027,"AG206_Edit"
"2928",2928,17,15,0.4,2860216.02010126,5124.8806897004,-5124.8806897004,13249.7613794008,20276.6789709027,"AG206_Edit"
"2929",2929,18,15,0.425,2864975.95318466,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2930",2930,19,15,0.45,2867268.58375746,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2931",2931,20,15,0.475,2868368.39815442,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2932",2932,21,15,0.5,2868363.10806452,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2933",2933,22,15,0.525,2868363.48057581,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2934",2934,23,15,0.55,2868365.14395036,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2935",2935,24,15,0.575,2868363.10071445,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2936",2936,25,15,0.6,2868364.68938516,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2937",2937,26,15,0.625,2868366.43416756,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2938",2938,27,15,0.65,2868364.44548097,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2939",2939,28,15,0.675,2868364.2986152,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2940",2940,29,15,0.7,2868368.00179517,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2941",2941,30,15,0.725,2868363.00445207,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2942",2942,31,15,0.75,2868364.24452841,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2943",2943,32,15,0.775,2868366.86546519,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2944",2944,33,15,0.8,2868363.11818395,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2945",2945,34,15,0.825,2868364.53325645,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2946",2946,35,15,0.85,2868362.68067567,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2947",2947,36,15,0.875,2868366.10280887,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2948",2948,37,15,0.9,2868366.60052262,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2949",2949,38,15,0.925,2868364.10326434,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2950",2950,39,15,0.95,2868364.55099241,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2951",2951,40,15,0.975,2868367.8003966,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2952",2952,41,15,1,2868364.29278381,5124.37101987365,-5124.37101987365,13248.7420397473,20275.6596312492,"AG206_Edit"
"2953",2953,1,16,0,684633.734114698,5273.83549807465,-5273.83549807465,13747.6709961493,21243.049760418,"AG206_Edit"
"2954",2954,2,16,0.025,1849754.60231441,5256.94317015797,-5256.94317015797,13713.8863403159,21209.2651045846,"AG206_Edit"
"2955",2955,3,16,0.05,2304642.40301357,5119.69544257959,-5119.69544257959,13439.3908851592,20934.7696494279,"AG206_Edit"
"2956",2956,4,16,0.075,2539474.6469543,5087.04784882698,-5087.04784882698,13374.095697654,20869.4744619226,"AG206_Edit"
"2957",2957,5,16,0.1,2700773.67798248,5069.85423359769,-5069.85423359769,13339.7084671954,20835.0872314641,"AG206_Edit"
"2958",2958,6,16,0.125,2818898.74234676,5059.16888878519,-5059.16888878519,13318.3377775704,20813.7165418391,"AG206_Edit"
"2959",2959,7,16,0.15,2913675.5500437,5053.68076328298,-5053.68076328298,13307.361526566,20802.7402908346,"AG206_Edit"
"2960",2960,8,16,0.175,2994389.21570309,5045.76394780258,-5045.76394780258,13291.5278956052,20786.9066598739,"AG206_Edit"
"2961",2961,9,16,0.2,3054196.42212633,5038.53409733758,-5038.53409733758,13277.0681946752,20772.4469589438,"AG206_Edit"
"2962",2962,10,16,0.225,3092563.50405033,5034.17496756319,-5034.17496756319,13268.3499351264,20763.7286993951,"AG206_Edit"
"2963",2963,11,16,0.25,3151626.72745622,5031.35588695661,-5031.35588695661,13262.7117739132,20758.0905381819,"AG206_Edit"
"2964",2964,12,16,0.275,3177656.54381801,5033.35648918305,-5033.35648918305,13266.7129783661,20762.0917426348,"AG206_Edit"
"2965",2965,13,16,0.3,3197110.20936224,5027.5963852442,-5027.5963852442,13255.1927704884,20750.5715347571,"AG206_Edit"
"2966",2966,14,16,0.325,3207961.20943699,5026.98389953186,-5026.98389953186,13253.9677990637,20749.3465633324,"AG206_Edit"
"2967",2967,15,16,0.35,3220994.71596441,5026.70137525327,-5026.70137525327,13253.4027505065,20748.7815147752,"AG206_Edit"
"2968",2968,16,16,0.375,3235892.15970892,5025.78089428097,-5025.78089428097,13251.5617885619,20746.9405528306,"AG206_Edit"
"2969",2969,17,16,0.4,3242863.3904698,5025.49375520647,-5025.49375520647,13250.9875104129,20746.3662746816,"AG206_Edit"
"2970",2970,18,16,0.425,3253094.15307628,5025.62892723892,-5025.62892723892,13251.2578544778,20746.6366187465,"AG206_Edit"
"2971",2971,19,16,0.45,3262170.98766939,5025.48794014357,-5025.48794014357,13250.9758802871,20746.3546445558,"AG206_Edit"
"2972",2972,20,16,0.475,3269098.86626799,5030.02953040349,-5030.02953040349,13260.059060807,20755.4378250757,"AG206_Edit"
"2973",2973,21,16,0.5,3273981.72672487,5024.88284880665,-5024.88284880665,13249.7656976133,20745.144461882,"AG206_Edit"
"2974",2974,22,16,0.525,3277718.29310154,5024.88284880665,-5024.88284880665,13249.7656976133,20745.144461882,"AG206_Edit"
"2975",2975,23,16,0.55,3280367.35839961,5024.50256665969,-5024.50256665969,13249.0051333194,20744.3838975881,"AG206_Edit"
"2976",2976,24,16,0.575,3287721.98707932,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2977",2977,25,16,0.6,3287810.45519154,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2978",2978,26,16,0.625,3290088.6887375,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2979",2979,27,16,0.65,3291306.17379602,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2980",2980,28,16,0.675,3291306.35783602,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2981",2981,29,16,0.7,3291309.51092337,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2982",2982,30,16,0.725,3291307.59264823,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2983",2983,31,16,0.75,3291306.19907203,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2984",2984,32,16,0.775,3291310.02189102,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2985",2985,33,16,0.8,3291305.54907516,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2986",2986,34,16,0.825,3291306.03200373,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2987",2987,35,16,0.85,3291306.06655061,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2988",2988,36,16,0.875,3291306.09000275,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2989",2989,37,16,0.9,3291312.40886383,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2990",2990,38,16,0.925,3291309.40939085,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2991",2991,39,16,0.95,3291311.60133348,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2992",2992,40,16,0.975,3291305.72739964,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2993",2993,41,16,1,3291308.21055978,5024.1670939234,-5024.1670939234,13248.3341878468,20743.7129521155,"AG206_Edit"
"2994",2994,1,17,0,758057.647098038,5205.86688130829,-5205.86688130829,13811.7337626166,21775.5736996521,"AG206_Edit"
"2995",2995,2,17,0.025,2061471.35083504,5184.31429513393,-5184.31429513393,13768.6285902679,21732.4685273033,"AG206_Edit"
"2996",2996,3,17,0.05,2556203.46277196,5054.39755433666,-5054.39755433666,13508.7951086733,21472.6350457088,"AG206_Edit"
"2997",2997,4,17,0.075,2808344.63740997,4997.58519215627,-4997.58519215627,13395.1703843125,21359.010321348,"AG206_Edit"
"2998",2998,5,17,0.1,2975720.98565114,4984.22762565088,-4984.22762565088,13368.4552513018,21332.2951883372,"AG206_Edit"
"2999",2999,6,17,0.125,3096791.35423492,4971.678560472,-4971.678560472,13343.357120944,21307.1970579795,"AG206_Edit"
"3000",3000,7,17,0.15,3192281.32720557,4970.87003780367,-4970.87003780367,13341.7400756073,21305.5800126428,"AG206_Edit"
"3001",3001,8,17,0.175,3282314.37657794,4966.30213314999,-4966.30213314999,13332.6042663,21296.4442033355,"AG206_Edit"
"3002",3002,9,17,0.2,3331750.45864951,4957.2423867267,-4957.2423867267,13314.4847734534,21278.3247104889,"AG206_Edit"
"3003",3003,10,17,0.225,3374597.603944,4950.3761916647,-4950.3761916647,13300.7523833294,21264.5923203649,"AG206_Edit"
"3004",3004,11,17,0.25,3403153.64355578,4947.53215790586,-4947.53215790586,13295.0643158117,21258.9042528472,"AG206_Edit"
"3005",3005,12,17,0.275,3420490.24156591,4946.76073677598,-4946.76073677598,13293.521473552,21257.3614105874,"AG206_Edit"
"3006",3006,13,17,0.3,3438214.78219747,4946.40140942142,-4946.40140942142,13292.8028188428,21256.6427558783,"AG206_Edit"
"3007",3007,14,17,0.325,3449866.51916851,4945.88139636213,-4945.88139636213,13291.7627927243,21255.6027297597,"AG206_Edit"
"3008",3008,15,17,0.35,3454576.58877856,4944.95874352415,-4944.95874352415,13289.9174870483,21253.7574240838,"AG206_Edit"
"3009",3009,16,17,0.375,3460257.71205042,4944.61595021633,-4944.61595021633,13289.2319004327,21253.0718374681,"AG206_Edit"
"3010",3010,17,17,0.4,3468181.34649973,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3011",3011,18,17,0.425,3470544.1263714,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3012",3012,19,17,0.45,3471768.08445648,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3013",3013,20,17,0.475,3471769.60436605,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3014",3014,21,17,0.5,3471765.20662074,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3015",3015,22,17,0.525,3471766.93247259,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3016",3016,23,17,0.55,3471764.40852052,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3017",3017,24,17,0.575,3471768.84878521,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3018",3018,25,17,0.6,3471764.56026855,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3019",3019,26,17,0.625,3471766.70331098,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
